Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,2,2,714,715,808,815,WN,1022,N321,54,60,40,-7,-1,LAS,LAX,236,4,10,0,,0,0,0,0,0,0
2007,1,2,2,826,830,921,935,WN,1072,N693SW,55,65,40,-14,-4,LAS,LAX,236,6,9,0,,0,0,0,0,0,0
2007,1,2,2,1404,1400,1459,1505,WN,1073,N780,55,65,39,-6,4,LAS,LAX,236,4,12,0,,0,0,0,0,0,0
2007,1,2,2,1325,1325,1422,1435,WN,1208,N772,57,70,39,-13,0,LAS,LAX,236,4,14,0,,0,0,0,0,0,0
2007,1,2,2,1012,1010,1109,1120,WN,1377,N355,57,70,39,-11,2,LAS,LAX,236,5,13,0,,0,0,0,0,0,0
2007,1,2,2,1441,1430,1542,1535,WN,1472,N686SW,61,65,39,7,11,LAS,LAX,236,6,16,0,,0,0,0,0,0,0
2007,1,2,2,2107,2105,2205,2210,WN,1940,N754,58,65,39,-5,2,LAS,LAX,236,8,11,0,,0,0,0,0,0,0
2007,1,2,2,1811,1800,1907,1905,WN,2025,N623SW,56,65,40,2,11,LAS,LAX,236,8,8,0,,0,0,0,0,0,0
2007,1,2,2,1242,1230,1345,1335,WN,2303,N322,63,65,39,10,12,LAS,LAX,236,9,15,0,,0,0,0,0,0,0
2007,1,2,2,1702,1655,1812,1800,WN,2467,N454,70,65,39,12,7,LAS,LAX,236,18,13,0,,0,0,0,0,0,0
2007,1,2,2,2301,2230,1,2335,WN,2854,N315SW,60,65,38,26,31,LAS,LAX,236,6,16,0,,0,0,0,0,0,26
2007,1,2,2,946,940,1359,1335,WN,187,N511,133,115,110,24,6,LAS,LBB,775,3,20,0,,0,6,0,18,0,0
2007,1,2,2,920,915,1414,1415,WN,396,N465,174,180,161,-1,5,LAS,LIT,1295,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1111,1110,1515,1510,WN,43,N392SW,124,120,110,5,1,LAS,MAF,796,4,10,0,,0,0,0,0,0,0
2007,1,2,2,649,650,1139,1140,WN,372,N365,170,170,161,-1,-1,LAS,MCI,1140,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1058,1035,1546,1520,WN,924,N790,168,165,153,26,23,LAS,MCI,1140,3,12,0,,0,11,0,3,0,12
2007,1,2,2,2023,2000,110,40,WN,972,N646SW,167,160,154,30,23,LAS,MCI,1140,3,10,0,,0,17,0,7,0,6
2007,1,2,2,1843,1830,2326,2315,WN,1011,N794,163,165,150,11,13,LAS,MCI,1140,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1319,1315,1819,1805,WN,1123,N680,180,170,161,14,4,LAS,MCI,1140,4,15,0,,0,0,0,0,0,0
2007,1,2,2,1635,1630,2132,2120,WN,1622,N730MA,177,170,157,12,5,LAS,MCI,1140,3,17,0,,0,0,0,0,0,0
2007,1,2,2,840,825,1613,1545,WN,777,N715SW,273,260,256,28,15,LAS,MCO,2039,8,9,0,,0,0,0,20,0,8
2007,1,2,2,753,740,1321,1310,WN,304,N262,208,210,196,11,13,LAS,MDW,1521,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1151,1150,1739,1720,WN,532,N247,228,210,207,19,1,LAS,MDW,1521,4,17,0,,0,0,0,19,0,0
2007,1,2,2,1330,1325,1909,1900,WN,851,N783,219,215,200,9,5,LAS,MDW,1521,5,14,0,,0,0,0,0,0,0
2007,1,2,2,1935,1935,104,55,WN,1113,N213,209,200,195,9,0,LAS,MDW,1521,7,7,0,,0,0,0,0,0,0
2007,1,2,2,1535,1520,2109,2050,WN,1405,N286,214,210,197,19,15,LAS,MDW,1521,4,13,0,,0,0,0,4,8,7
2007,1,2,2,1611,1600,2153,2130,WN,1461,N440,222,210,197,23,11,LAS,MDW,1521,4,21,0,,0,0,0,12,0,11
2007,1,2,2,1719,1700,2256,2225,WN,1988,N236,217,205,198,31,19,LAS,MDW,1521,5,14,0,,0,15,0,12,0,4
2007,1,2,2,844,845,1420,1415,WN,2101,N443,216,210,197,5,-1,LAS,MDW,1521,4,15,0,,0,0,0,0,0,0
2007,1,2,2,1903,1845,34,5,WN,2184,N421,211,200,194,29,18,LAS,MDW,1521,5,12,0,,0,18,0,11,0,0
2007,1,2,2,1020,1020,1611,1550,WN,2425,N738,231,210,205,21,0,LAS,MDW,1521,4,22,0,,0,0,0,21,0,0
2007,1,2,2,1807,1810,2334,2330,WN,2997,N256,207,200,196,4,-3,LAS,MDW,1521,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1601,1600,4,2350,WN,423,N408,303,290,285,14,1,LAS,MHT,2356,3,15,0,,0,0,0,0,0,0
2007,1,2,2,1913,1850,32,10,WN,355,N756,199,200,182,22,23,LAS,MSY,1501,4,13,0,,0,16,0,0,0,6
2007,1,2,2,1415,1400,1542,1530,WN,113,N391SW,87,90,65,12,15,LAS,OAK,407,9,13,0,,0,0,0,0,0,0
2007,1,2,2,1543,1500,1702,1635,WN,399,N302SW,79,95,65,27,43,LAS,OAK,407,5,9,0,,0,9,0,0,0,18
2007,1,2,2,1756,1755,1920,1925,WN,550,N468,84,90,68,-5,1,LAS,OAK,407,5,11,0,,0,0,0,0,0,0
2007,1,2,2,2136,2120,2300,2250,WN,596,N348,84,90,70,10,16,LAS,OAK,407,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1206,1205,1340,1345,WN,616,N259,94,100,66,-5,1,LAS,OAK,407,5,23,0,,0,0,0,0,0,0
2007,1,2,2,1924,1925,2054,2055,WN,641,N477,90,90,68,-1,-1,LAS,OAK,407,15,7,0,,0,0,0,0,0,0
2007,1,2,2,1306,1300,1436,1435,WN,711,N673,90,95,65,1,6,LAS,OAK,407,5,20,0,,0,0,0,0,0,0
2007,1,2,2,820,820,943,950,WN,1064,N749SW,83,90,68,-7,0,LAS,OAK,407,5,10,0,,0,0,0,0,0,0
2007,1,2,2,2040,2030,2203,2200,WN,1462,N416,83,90,69,3,10,LAS,OAK,407,4,10,0,,0,0,0,0,0,0
2007,1,2,2,2235,2220,2351,2345,WN,1912,N461,76,85,66,6,15,LAS,OAK,407,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1046,1030,1206,1200,WN,2035,N633SW,80,90,65,6,16,LAS,OAK,407,4,11,0,,0,0,0,0,0,0
2007,1,2,2,1647,1625,1812,1755,WN,2286,N410,85,90,67,17,22,LAS,OAK,407,8,10,0,,0,8,0,0,0,9
2007,1,2,2,716,715,833,845,WN,2395,N686SW,77,90,64,-12,1,LAS,OAK,407,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1726,1725,1850,1850,WN,2406,N222,84,85,66,0,1,LAS,OAK,407,5,13,0,,0,0,0,0,0,0
2007,1,2,2,1003,1000,1442,1415,WN,2340,N408,159,135,129,27,3,LAS,OKC,987,4,26,0,,0,0,0,27,0,0
2007,1,2,2,1937,1930,17,10,WN,240,N631SW,160,160,149,7,7,LAS,OMA,1099,2,9,0,,0,0,0,0,0,0
2007,1,2,2,752,740,1243,1215,WN,2175,N604SW,171,155,159,28,12,LAS,OMA,1099,2,10,0,,0,0,0,16,0,12
2007,1,2,2,1435,1410,1925,1850,WN,2948,N357,170,160,153,35,25,LAS,OMA,1099,3,14,0,,0,17,0,10,0,8
2007,1,2,2,1408,1400,1450,1455,WN,509,N714CB,42,55,32,-5,8,LAS,ONT,197,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1121,1120,1206,1220,WN,642,N357,45,60,33,-14,1,LAS,ONT,197,2,10,0,,0,0,0,0,0,0
2007,1,2,2,2033,2030,2117,2120,WN,673,N688SW,44,50,32,-3,3,LAS,ONT,197,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1532,1530,1624,1625,WN,1098,N414,52,55,32,-1,2,LAS,ONT,197,4,16,0,,0,0,0,0,0,0
2007,1,2,2,1349,1325,1438,1420,WN,1518,N407,49,55,32,18,24,LAS,ONT,197,4,13,0,,0,12,0,0,0,6
2007,1,2,2,1650,1635,1736,1735,WN,1531,N370,46,60,30,1,15,LAS,ONT,197,6,10,0,,0,0,0,0,0,0
2007,1,2,2,1855,1830,1937,1925,WN,1764,N401,42,55,30,12,25,LAS,ONT,197,3,9,0,,0,0,0,0,0,0
2007,1,2,2,935,925,1021,1020,WN,1789,N624SW,46,55,30,1,10,LAS,ONT,197,4,12,0,,0,0,0,0,0,0
2007,1,2,2,701,700,748,755,WN,2480,N603SW,47,55,34,-7,1,LAS,ONT,197,3,10,0,,0,0,0,0,0,0
2007,1,2,2,814,805,901,855,WN,2596,N601WN,47,50,34,6,9,LAS,ONT,197,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1633,1610,10,2335,WN,933,N755,277,265,258,35,23,LAS,ORF,2155,4,15,0,,0,16,0,12,0,7
2007,1,2,2,1354,1330,1615,1550,WN,2232,N693SW,141,140,126,25,24,LAS,PDX,762,5,10,0,,0,11,0,1,0,13
2007,1,2,2,2103,2040,2325,2300,WN,2926,N302SW,142,140,122,25,23,LAS,PDX,762,3,17,0,,0,5,0,2,0,18
2007,1,2,2,805,800,1022,1020,WN,2963,N635SW,137,140,120,2,5,LAS,PDX,762,2,15,0,,0,0,0,0,0,0
2007,1,2,2,825,825,1619,1615,WN,488,N415,294,290,268,4,0,LAS,PHL,2176,13,13,0,,0,0,0,0,0,0
2007,1,2,2,1656,1650,38,50,WN,1398,N735,282,300,262,-12,6,LAS,PHL,2176,5,15,0,,0,0,0,0,0,0
2007,1,2,2,1218,1220,1430,1430,WN,383,N683,72,70,46,0,-2,LAS,PHX,256,5,21,0,,0,0,0,0,0,0
2007,1,2,2,757,755,959,1000,WN,516,N469,62,65,49,-1,2,LAS,PHX,256,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1530,1500,1732,1710,WN,536,N300SW,62,70,45,22,30,LAS,PHX,256,6,11,0,,0,8,0,0,0,14
2007,1,2,2,1541,1530,1742,1735,WN,610,N494,61,65,47,7,11,LAS,PHX,256,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1643,1600,1851,1805,WN,689,N777,68,65,48,46,43,LAS,PHX,256,8,12,0,,0,18,0,3,0,25
2007,1,2,2,1909,1900,2105,2105,WN,1027,N718SW,56,65,43,0,9,LAS,PHX,256,5,8,0,,0,0,0,0,0,0
2007,1,2,2,1250,1255,1500,1505,WN,1296,N354,70,70,48,-5,-5,LAS,PHX,256,4,18,0,,0,0,0,0,0,0
2007,1,2,2,709,710,919,915,WN,1342,N663SW,70,65,50,4,-1,LAS,PHX,256,4,16,0,,0,0,0,0,0,0
2007,1,2,2,1959,2000,2150,2200,WN,1522,N461,51,60,40,-10,-1,LAS,PHX,256,3,8,0,,0,0,0,0,0,0
2007,1,2,2,2206,2155,2358,2355,WN,1602,N665WN,52,60,42,3,11,LAS,PHX,256,2,8,0,,0,0,0,0,0,0
2007,1,2,2,NA,1800,NA,2010,WN,1653,0,NA,70,NA,NA,NA,LAS,PHX,256,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,619,620,821,825,WN,1981,N747,62,65,45,-4,-1,LAS,PHX,256,7,10,0,,0,0,0,0,0,0
2007,1,2,2,848,850,1045,1055,WN,2222,N249,57,65,45,-10,-2,LAS,PHX,256,4,8,0,,0,0,0,0,0,0
2007,1,2,2,2140,2120,2334,2320,WN,2368,N706SW,54,60,42,14,20,LAS,PHX,256,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1704,1700,1934,1910,WN,2445,N380SW,90,70,45,24,4,LAS,PHX,256,30,15,0,,0,0,0,24,0,0
2007,1,2,2,2034,2035,2231,2235,WN,2566,N501,57,60,45,-4,-1,LAS,PHX,256,4,8,0,,0,0,0,0,0,0
2007,1,2,2,941,940,1154,1150,WN,2597,N636WN,73,70,53,4,1,LAS,PHX,256,6,14,0,,0,0,0,0,0,0
2007,1,2,2,1116,1120,1315,1330,WN,2750,N505,59,70,46,-15,-4,LAS,PHX,256,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1343,1335,1543,1545,WN,2752,N503,60,70,46,-2,8,LAS,PHX,256,3,11,0,,0,0,0,0,0,0
2007,1,2,2,1037,1035,1754,1745,WN,803,N769,257,250,238,9,2,LAS,PIT,1910,4,15,0,,0,0,0,0,0,0
2007,1,2,2,1504,1435,2219,2140,WN,2659,N474,255,245,240,39,29,LAS,PIT,1910,7,8,0,,0,0,29,10,0,0
2007,1,2,2,1548,1550,2344,2345,WN,1729,N422,296,295,285,-1,-2,LAS,PVD,2363,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1043,1040,1813,1800,WN,2726,N201,270,260,254,13,3,LAS,RDU,2027,5,11,0,,0,0,0,0,0,0
2007,1,2,2,1428,1425,1544,1545,WN,296,N725,76,80,57,-1,3,LAS,RNO,345,4,15,0,,0,0,0,0,0,0
2007,1,2,2,2005,2005,2120,2120,WN,542,N734SW,75,75,62,0,0,LAS,RNO,345,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1739,1725,1855,1845,WN,566,N751,76,80,58,10,14,LAS,RNO,345,3,15,0,,0,0,0,0,0,0
2007,1,2,2,601,600,713,715,WN,957,N498,72,75,57,-2,1,LAS,RNO,345,6,9,0,,0,0,0,0,0,0
2007,1,2,2,953,955,1123,1115,WN,1039,N768,90,80,58,8,-2,LAS,RNO,345,4,28,0,,0,0,0,0,0,0
2007,1,2,2,843,845,954,1000,WN,1198,N428,71,75,57,-6,-2,LAS,RNO,345,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1129,1125,1242,1250,WN,1496,N700GS,73,85,56,-8,4,LAS,RNO,345,4,13,0,,0,0,0,0,0,0
2007,1,2,2,656,700,808,815,WN,1605,N300SW,72,75,56,-7,-4,LAS,RNO,345,5,11,0,,0,0,0,0,0,0
2007,1,2,2,2145,2135,2255,2250,WN,1933,N396SW,70,75,59,5,10,LAS,RNO,345,4,7,0,,0,0,0,0,0,0
2007,1,2,2,2036,2035,2153,2150,WN,1969,N469,77,75,62,3,1,LAS,RNO,345,4,11,0,,0,0,0,0,0,0
2007,1,2,2,1833,1830,1950,1945,WN,1999,N333,77,75,60,5,3,LAS,RNO,345,4,13,0,,0,0,0,0,0,0
2007,1,2,2,1608,1610,1725,1735,WN,2474,N425,77,85,59,-10,-2,LAS,RNO,345,3,15,0,,0,0,0,0,0,0
2007,1,2,2,1306,1300,1424,1420,WN,2504,N631SW,78,80,57,4,6,LAS,RNO,345,4,17,0,,0,0,0,0,0,0
2007,1,2,2,1425,1305,1520,1410,WN,643,N337,55,65,41,70,80,LAS,SAN,258,2,12,0,,0,10,0,0,0,60
2007,1,2,2,1733,1735,1825,1835,WN,768,N402,52,60,40,-10,-2,LAS,SAN,258,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1628,1620,1728,1730,WN,1116,N631SW,60,70,42,-2,8,LAS,SAN,258,3,15,0,,0,0,0,0,0,0
2007,1,2,2,1018,1015,1122,1120,WN,1214,N623SW,64,65,43,2,3,LAS,SAN,258,2,19,0,,0,0,0,0,0,0
2007,1,2,2,803,805,853,905,WN,1480,N680,50,60,40,-12,-2,LAS,SAN,258,2,8,0,,0,0,0,0,0,0
2007,1,2,2,2206,2155,2259,2255,WN,1540,N454,53,60,37,4,11,LAS,SAN,258,7,9,0,,0,0,0,0,0,0
2007,1,2,2,1359,1355,1448,1500,WN,1976,N236,49,65,39,-12,4,LAS,SAN,258,2,8,0,,0,0,0,0,0,0
2007,1,2,2,2004,1935,2102,2035,WN,2067,N315SW,58,60,44,27,29,LAS,SAN,258,3,11,0,,0,6,0,0,0,21
2007,1,2,2,1130,1120,1227,1225,WN,2404,N220,57,65,40,2,10,LAS,SAN,258,4,13,0,,0,0,0,0,0,0
2007,1,2,2,1525,1525,1625,1630,WN,2466,N794,60,65,40,-5,0,LAS,SAN,258,3,17,0,,0,0,0,0,0,0
2007,1,2,2,728,730,816,830,WN,2710,N769,48,60,37,-14,-2,LAS,SAN,258,3,8,0,,0,0,0,0,0,0
2007,1,2,2,630,630,718,730,WN,2749,N423,48,60,37,-12,0,LAS,SAN,258,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1907,1905,1959,2005,WN,2860,N652SW,52,60,41,-6,2,LAS,SAN,258,2,9,0,,0,0,0,0,0,0
2007,1,2,2,2123,2125,2213,2225,WN,2879,N417,50,60,40,-12,-2,LAS,SAN,258,2,8,0,,0,0,0,0,0,0
2007,1,2,2,1956,1930,26,2355,WN,594,N613SW,150,145,138,31,26,LAS,SAT,1069,2,10,0,,0,17,0,5,0,9
2007,1,2,2,922,920,1348,1355,WN,663,N216,146,155,132,-7,2,LAS,SAT,1069,2,12,0,,0,0,0,0,0,0
2007,1,2,2,1150,1150,1629,1625,WN,714,N602SW,159,155,137,4,0,LAS,SAT,1069,2,20,0,,0,0,0,0,0,0
2007,1,2,2,1709,1655,2147,2130,WN,2381,N524,158,155,142,17,14,LAS,SAT,1069,3,13,0,,0,10,0,3,0,4
2007,1,2,2,1930,1815,209,55,WN,2771,N414,219,220,204,74,75,LAS,SDF,1624,5,10,0,,0,28,0,0,0,46
2007,1,2,2,2047,2025,2323,2305,WN,1613,N244,156,160,142,18,22,LAS,SEA,866,4,10,0,,0,18,0,0,0,0
2007,1,2,2,1452,1430,1733,1715,WN,1997,N336,161,165,140,18,22,LAS,SEA,866,7,14,0,,0,0,0,4,0,14
2007,1,2,2,1053,1050,1418,1330,WN,2873,N667SW,205,160,141,48,3,LAS,SEA,866,4,60,0,,0,0,0,48,0,0
2007,1,2,2,920,920,1033,1040,WN,582,N335,73,80,62,-7,0,LAS,SJC,386,3,8,0,,0,0,0,0,0,0
2007,1,2,2,2214,2135,2330,2255,WN,709,N778,76,80,63,35,39,LAS,SJC,386,3,10,0,,0,21,0,0,0,14
2007,1,2,2,1427,1355,1540,1520,WN,985,N761,73,85,60,20,32,LAS,SJC,386,3,10,0,,0,20,0,0,0,0
2007,1,2,2,2015,1935,2127,2055,WN,1315,N311,72,80,60,32,40,LAS,SJC,386,2,10,0,,0,15,0,0,0,17
2007,1,2,2,613,615,725,735,WN,1621,N244,72,80,57,-10,-2,LAS,SJC,386,3,12,0,,0,0,0,0,0,0
2007,1,2,2,1108,1055,1220,1220,WN,1931,N218,72,85,60,0,13,LAS,SJC,386,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1635,1635,1802,1805,WN,2705,N638SW,87,90,66,-3,0,LAS,SJC,386,3,18,0,,0,0,0,0,0,0
2007,1,2,2,2154,2120,10,2335,WN,243,N336,76,75,64,35,34,LAS,SLC,368,4,8,0,,0,9,0,1,0,25
2007,1,2,2,1029,1030,1258,1250,WN,283,N648SW,89,80,69,8,-1,LAS,SLC,368,3,17,0,,0,0,0,0,0,0
2007,1,2,2,1613,1600,1834,1820,WN,530,N315SW,81,80,65,14,13,LAS,SLC,368,6,10,0,,0,0,0,0,0,0
2007,1,2,2,1951,1925,2208,2145,WN,551,N483,77,80,63,23,26,LAS,SLC,368,2,12,0,,0,19,0,0,0,4
2007,1,2,2,559,600,821,815,WN,718,N624SW,82,75,66,6,-1,LAS,SLC,368,4,12,0,,0,0,0,0,0,0
2007,1,2,2,2109,2050,2332,2305,WN,1024,N300SW,83,75,64,27,19,LAS,SLC,368,3,16,0,,0,7,0,8,0,12
2007,1,2,2,843,820,1104,1040,WN,1618,N350,81,80,69,24,23,LAS,SLC,368,3,9,0,,0,0,0,1,0,23
2007,1,2,2,1331,1330,1553,1550,WN,1922,N766,82,80,67,3,1,LAS,SLC,368,6,9,0,,0,0,0,0,0,0
2007,1,2,2,1210,1210,1340,1340,WN,690,N651SW,90,90,64,0,0,LAS,SMF,397,4,22,0,,0,0,0,0,0,0
2007,1,2,2,2013,1955,2133,2120,WN,753,N231,80,85,66,13,18,LAS,SMF,397,4,10,0,,0,0,0,0,0,0
2007,1,2,2,946,945,1116,1115,WN,764,N489,90,90,65,1,1,LAS,SMF,397,4,21,0,,0,0,0,0,0,0
2007,1,2,2,1928,1855,2046,2025,WN,1149,N450,78,90,65,21,33,LAS,SMF,397,4,9,0,,0,9,0,0,0,12
2007,1,2,2,1549,1525,1708,1655,WN,1372,N624SW,79,90,67,13,24,LAS,SMF,397,3,9,0,,0,0,0,0,0,0
2007,1,2,2,2136,2140,2256,2305,WN,2201,N447,80,85,66,-9,-4,LAS,SMF,397,4,10,0,,0,0,0,0,0,0
2007,1,2,2,646,640,803,805,WN,2278,N497,77,85,66,-2,6,LAS,SMF,397,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1310,1310,1415,1415,WN,391,N241,65,65,39,0,0,LAS,SNA,226,5,21,0,,0,0,0,0,0,0
2007,1,2,2,634,635,727,740,WN,489,N449,53,65,39,-13,-1,LAS,SNA,226,5,9,0,,0,0,0,0,0,0
2007,1,2,2,2124,2115,2217,2215,WN,898,N760,53,60,36,2,9,LAS,SNA,226,7,10,0,,0,0,0,0,0,0
2007,1,2,2,1823,1810,1915,1910,WN,1112,N234,52,60,36,5,13,LAS,SNA,226,6,10,0,,0,0,0,0,0,0
2007,1,2,2,923,925,1017,1030,WN,2709,N755,54,65,39,-13,-2,LAS,SNA,226,3,12,0,,0,0,0,0,0,0
2007,1,2,2,1214,1215,1741,1725,WN,2410,N221,207,190,178,16,-1,LAS,STL,1372,3,26,0,,0,0,0,16,0,0
2007,1,2,2,1948,1945,53,50,WN,2782,N241,185,185,173,3,3,LAS,STL,1372,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1649,1630,2356,2340,WN,1038,N772,247,250,234,16,19,LAS,TPA,1984,4,9,0,,0,14,0,0,0,2
2007,1,2,2,1443,1435,1925,1905,WN,198,N505,162,150,145,20,8,LAS,TUL,1076,3,14,0,,0,8,0,12,0,0
2007,1,2,2,1942,1935,2145,2145,WN,736,N411,63,70,50,0,7,LAS,TUS,365,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1658,1640,1907,1855,WN,1071,N231,69,75,52,12,18,LAS,TUS,365,3,14,0,,0,0,0,0,0,0
2007,1,2,2,2141,2135,2344,2345,WN,1170,N468,63,70,50,-1,6,LAS,TUS,365,3,10,0,,0,0,0,0,0,0
2007,1,2,2,710,710,919,920,WN,1181,N648SW,69,70,55,-1,0,LAS,TUS,365,3,11,0,,0,0,0,0,0,0
2007,1,2,2,1300,1240,1520,1455,WN,1245,N440,80,75,52,25,20,LAS,TUS,365,3,25,0,,0,0,0,8,0,17
2007,1,2,2,1108,1100,1318,1320,WN,1668,N686SW,70,80,54,-2,8,LAS,TUS,365,4,12,0,,0,0,0,0,0,0
2007,1,2,2,1644,1640,1937,1930,WN,227,N673,113,110,100,7,4,LAX,ABQ,677,6,7,0,,0,0,0,0,0,0
2007,1,2,2,1955,1955,2246,2240,WN,265,N682,111,105,97,6,0,LAX,ABQ,677,6,8,0,,0,0,0,0,0,0
2007,1,2,2,1308,1300,1611,1550,WN,521,N701GS,123,110,100,21,8,LAX,ABQ,677,5,18,0,,0,0,0,21,0,0
2007,1,2,2,936,930,1234,1210,WN,1247,N356,118,100,105,24,6,LAX,ABQ,677,4,9,0,,0,6,0,18,0,0
2007,1,2,2,1053,1040,1550,1525,WN,1693,N364,177,165,167,25,13,LAX,AUS,1242,3,7,0,,0,0,0,25,0,0
2007,1,2,2,811,810,1403,1400,WN,123,N731,232,230,221,3,1,LAX,BNA,1797,5,6,0,,0,0,0,0,0,0
2007,1,2,2,1606,1510,2159,2055,WN,2658,N207,233,225,220,64,56,LAX,BNA,1797,4,9,0,,0,9,0,8,0,47
2007,1,2,2,1041,1015,1640,1605,WN,2713,N205,239,230,224,35,26,LAX,BNA,1797,5,10,0,,0,15,0,9,0,11
2007,1,2,2,1230,1230,2030,2020,WN,223,N493,300,290,289,10,0,LAX,BWI,2329,3,8,0,,0,0,0,0,0,0
2007,1,2,2,846,845,1653,1640,WN,992,N459,307,295,292,13,1,LAX,BWI,2329,3,12,0,,0,0,0,0,0,0
2007,1,2,2,1256,1245,1554,1535,WN,493,N373,118,110,102,19,11,LAX,ELP,714,2,14,0,,0,11,0,8,0,0
2007,1,2,2,842,840,1142,1130,WN,1350,N395SW,120,110,103,12,2,LAX,ELP,714,3,14,0,,0,0,0,0,0,0
2007,1,2,2,1814,1750,2106,2040,WN,1577,N308SW,112,110,102,26,24,LAX,ELP,714,2,8,0,,0,4,0,2,0,20
2007,1,2,2,1852,1845,2357,2340,WN,563,N714CB,185,175,171,17,7,LAX,HOU,1390,3,11,0,,0,0,0,10,0,7
2007,1,2,2,1535,1535,2039,2035,WN,604,N226,184,180,172,4,0,LAX,HOU,1390,6,6,0,,0,0,0,0,0,0
2007,1,2,2,749,745,1258,1250,WN,1172,N383SW,189,185,181,8,4,LAX,HOU,1390,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1113,1100,1622,1605,WN,1739,N771,189,185,171,17,13,LAX,HOU,1390,6,12,0,,0,0,0,4,13,0
2007,1,2,2,2047,2030,2147,2135,WN,104,N413,60,65,46,12,17,LAX,LAS,236,7,7,0,,0,0,0,0,0,0
2007,1,2,2,2201,2130,2310,2235,WN,105,N335,69,65,49,35,31,LAX,LAS,236,5,15,0,,0,5,0,4,0,26
2007,1,2,2,1724,1725,1831,1825,WN,355,N756,67,60,50,6,-1,LAX,LAS,236,5,12,0,,0,0,0,0,0,0
2007,1,2,2,1808,1805,1914,1905,WN,594,N613SW,66,60,47,9,3,LAX,LAS,236,3,16,0,,0,0,0,0,0,0
2007,1,2,2,1505,1500,1602,1600,WN,1038,N772,57,60,47,2,5,LAX,LAS,236,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1610,1610,1711,1715,WN,1096,N446,61,65,48,-4,0,LAX,LAS,236,3,10,0,,0,0,0,0,0,0
2007,1,2,2,937,935,1045,1040,WN,1156,N478,68,65,51,5,2,LAX,LAS,236,7,10,0,,0,0,0,0,0,0
2007,1,2,2,1929,1930,2029,2030,WN,1193,N623SW,60,60,47,-1,-1,LAX,LAS,236,5,8,0,,0,0,0,0,0,0
2007,1,2,2,1234,1230,1339,1335,WN,1362,N427,65,65,47,4,4,LAX,LAS,236,3,15,0,,0,0,0,0,0,0
2007,1,2,2,818,815,924,915,WN,1498,N368,66,60,47,9,3,LAX,LAS,236,11,8,0,,0,0,0,0,0,0
2007,1,2,2,613,610,728,715,WN,2175,N604SW,75,65,52,13,3,LAX,LAS,236,5,18,0,,0,0,0,0,0,0
2007,1,2,2,2230,2230,2331,2330,WN,2333,N757,61,60,50,1,0,LAX,LAS,236,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1116,1115,1232,1215,WN,2880,N440,76,60,47,17,1,LAX,LAS,236,3,26,0,,0,0,0,17,0,0
2007,1,2,2,711,710,815,810,WN,2984,N371,64,60,48,5,1,LAX,LAS,236,4,12,0,,0,0,0,0,0,0
2007,1,2,2,917,915,1437,1425,WN,258,N617SW,200,190,190,12,2,LAX,MCI,1363,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1458,1420,2016,1925,WN,490,N341,198,185,186,51,38,LAX,MCI,1363,4,8,0,,0,16,0,13,0,22
2007,1,2,2,1921,1835,42,2340,WN,756,N382SW,201,185,188,62,46,LAX,MCI,1363,3,10,0,,0,3,0,16,0,43
2007,1,2,2,1154,1150,1715,1705,WN,2384,N355,201,195,191,10,4,LAX,MCI,1363,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1047,1035,1659,1630,WN,723,N214,252,235,237,29,12,LAX,MDW,1750,6,9,0,,0,12,0,17,0,0
